onset	duration	trial_type	run_type	cue_position	score	score_txt	latency
42.0	3.0	VGSCUE	03VA	n/a	n/a	n/a	n/a
45.0	1.5	VGSTARG	03VA	426	-1	DROP	-0.001
52.5	3.0	VGSCUE	03VA	n/a	n/a	n/a	n/a
55.5	1.5	VGSTARG	03VA	7	1	CORRECT	0.333
60.0	3.0	VGSCUE	03VA	n/a	n/a	n/a	n/a
63.0	1.5	VGSTARG	03VA	633	1	CORRECT	0.283
67.5	3.0	VGSCUE	03VA	n/a	n/a	n/a	n/a
70.5	1.5	VGSTARG	03VA	108	1	CORRECT	0.317
78.0	3.0	VGSCUE	03VA	n/a	n/a	n/a	n/a
81.0	1.5	VGSTARG	03VA	633	1	CORRECT	0.283
91.5	3.0	VGSCUE	03VA	n/a	n/a	n/a	n/a
94.5	1.5	VGSTARG	03VA	108	1	CORRECT	0.533
99.0	3.0	VGSCUE	03VA	n/a	n/a	n/a	n/a
102.0	1.5	VGSTARG	03VA	532	1	CORRECT	0.417
106.5	3.0	VGSCUE	03VA	n/a	n/a	n/a	n/a
109.5	1.5	VGSTARG	03VA	426	-1	DROP	-0.001
114.0	3.0	VGSCUE	03VA	n/a	n/a	n/a	n/a
117.0	1.5	VGSTARG	03VA	7	1	CORRECT	0.317
121.5	3.0	VGSCUE	03VA	n/a	n/a	n/a	n/a
124.5	1.5	VGSTARG	03VA	214	1	CORRECT	0.3
135.0	3.0	VGSCUE	03VA	n/a	n/a	n/a	n/a
138.0	1.5	VGSTARG	03VA	214	1	CORRECT	0.283
142.5	3.0	VGSCUE	03VA	n/a	n/a	n/a	n/a
145.5	1.5	VGSTARG	03VA	532	1	CORRECT	0.3
210.0	3.0	ANTICUE	03VA	n/a	n/a	n/a	n/a
213.0	1.5	ANTITARG	03VA	214	2	ERROR_CORRECTED	0.283
217.5	3.0	ANTICUE	03VA	n/a	n/a	n/a	n/a
220.5	1.5	ANTITARG	03VA	426	-1	DROP	-0.001
225.0	3.0	ANTICUE	03VA	n/a	n/a	n/a	n/a
228.0	1.5	ANTITARG	03VA	532	2	ERROR_CORRECTED	0.517
232.5	3.0	ANTICUE	03VA	n/a	n/a	n/a	n/a
235.5	1.5	ANTITARG	03VA	7	1	CORRECT	0.55
240.0	3.0	ANTICUE	03VA	n/a	n/a	n/a	n/a
243.0	1.5	ANTITARG	03VA	633	2	ERROR_CORRECTED	0.333
250.5	3.0	ANTICUE	03VA	n/a	n/a	n/a	n/a
253.5	1.5	ANTITARG	03VA	633	2	ERROR_CORRECTED	0.267
258.0	3.0	ANTICUE	03VA	n/a	n/a	n/a	n/a
261.0	1.5	ANTITARG	03VA	214	2	ERROR_CORRECTED	0.267
265.5	3.0	ANTICUE	03VA	n/a	n/a	n/a	n/a
268.5	1.5	ANTITARG	03VA	108	2	ERROR_CORRECTED	0.333
279.0	3.0	ANTICUE	03VA	n/a	n/a	n/a	n/a
282.0	1.5	ANTITARG	03VA	532	2	ERROR_CORRECTED	0.317
286.5	3.0	ANTICUE	03VA	n/a	n/a	n/a	n/a
289.5	1.5	ANTITARG	03VA	426	2	ERROR_CORRECTED	0.3
297.0	3.0	ANTICUE	03VA	n/a	n/a	n/a	n/a
300.0	1.5	ANTITARG	03VA	7	2	ERROR_CORRECTED	0.333
304.5	3.0	ANTICUE	03VA	n/a	n/a	n/a	n/a
307.5	1.5	ANTITARG	03VA	108	1	CORRECT	0.433
