onset	duration	trial_type	run_type	cue_position	score	score_txt	latency
43.5	3.0	ANTICUE	01AV	n/a	n/a	n/a	n/a
46.5	1.5	ANTITARG	01AV	214	1	CORRECT	0.45
51.0	3.0	ANTICUE	01AV	n/a	n/a	n/a	n/a
54.0	1.5	ANTITARG	01AV	426	1	CORRECT	0.433
61.5	3.0	ANTICUE	01AV	n/a	n/a	n/a	n/a
64.5	1.5	ANTITARG	01AV	633	1	CORRECT	0.567
69.0	3.0	ANTICUE	01AV	n/a	n/a	n/a	n/a
72.0	1.5	ANTITARG	01AV	7	1	CORRECT	0.45
76.5	3.0	ANTICUE	01AV	n/a	n/a	n/a	n/a
79.5	1.5	ANTITARG	01AV	532	1	CORRECT	0.467
84.0	3.0	ANTICUE	01AV	n/a	n/a	n/a	n/a
87.0	1.5	ANTITARG	01AV	108	1	CORRECT	0.417
91.5	3.0	ANTICUE	01AV	n/a	n/a	n/a	n/a
94.5	1.5	ANTITARG	01AV	633	2	ERROR_CORRECTED	0.367
99.0	3.0	ANTICUE	01AV	n/a	n/a	n/a	n/a
102.0	1.5	ANTITARG	01AV	426	1	CORRECT	0.55
106.5	3.0	ANTICUE	01AV	n/a	n/a	n/a	n/a
109.5	1.5	ANTITARG	01AV	108	1	CORRECT	0.417
120.0	3.0	ANTICUE	01AV	n/a	n/a	n/a	n/a
123.0	1.5	ANTITARG	01AV	532	1	CORRECT	0.55
127.5	3.0	ANTICUE	01AV	n/a	n/a	n/a	n/a
130.5	1.5	ANTITARG	01AV	7	1	CORRECT	0.433
141.0	3.0	ANTICUE	01AV	n/a	n/a	n/a	n/a
144.0	1.5	ANTITARG	01AV	214	2	ERROR_CORRECTED	0.333
210.0	3.0	VGSCUE	01AV	n/a	n/a	n/a	n/a
213.0	1.5	VGSTARG	01AV	633	1	CORRECT	0.35
223.5	3.0	VGSCUE	01AV	n/a	n/a	n/a	n/a
226.5	1.5	VGSTARG	01AV	532	1	CORRECT	0.35
231.0	3.0	VGSCUE	01AV	n/a	n/a	n/a	n/a
234.0	1.5	VGSTARG	01AV	214	1	CORRECT	0.333
241.5	3.0	VGSCUE	01AV	n/a	n/a	n/a	n/a
244.5	1.5	VGSTARG	01AV	108	1	CORRECT	0.333
252.0	3.0	VGSCUE	01AV	n/a	n/a	n/a	n/a
255.0	1.5	VGSTARG	01AV	7	-1	DROP	-0.001
259.5	3.0	VGSCUE	01AV	n/a	n/a	n/a	n/a
262.5	1.5	VGSTARG	01AV	426	1	CORRECT	0.4
267.0	3.0	VGSCUE	01AV	n/a	n/a	n/a	n/a
270.0	1.5	VGSTARG	01AV	532	1	CORRECT	0.333
274.5	3.0	VGSCUE	01AV	n/a	n/a	n/a	n/a
277.5	1.5	VGSTARG	01AV	633	1	CORRECT	0.3
282.0	3.0	VGSCUE	01AV	n/a	n/a	n/a	n/a
285.0	1.5	VGSTARG	01AV	7	-1	DROP	-0.001
292.5	3.0	VGSCUE	01AV	n/a	n/a	n/a	n/a
295.5	1.5	VGSTARG	01AV	214	1	CORRECT	0.4
300.0	3.0	VGSCUE	01AV	n/a	n/a	n/a	n/a
303.0	1.5	VGSTARG	01AV	426	1	CORRECT	0.317
307.5	3.0	VGSCUE	01AV	n/a	n/a	n/a	n/a
310.5	1.5	VGSTARG	01AV	108	1	CORRECT	0.35
